,Station,Cluster Label,EM Label,p0-1,p1-2,p2-3,p3-4,p4-5,p5-6,p6-7,p7-8,p8-9,p9-10,p10-11,p11-12,p12-13,p13-14,p14-15,p15-16,p16-17,p17-18,p18-19,p19-20,p20-21,p21-22,p22-23,p23-0,r0-1,r1-2,r2-3,r3-4,r4-5,r5-6,r6-7,r7-8,r8-9,r9-10,r10-11,r11-12,r12-13,r13-14,r14-15,r15-16,r16-17,r17-18,r18-19,r19-20,r20-21,r21-22,r22-23,r23-0
204,31280,2,0,12.0,8.0,5.0,5.0,13.0,14.0,71.0,90.0,224.0,63.0,31.0,38.0,27.0,51.0,27.0,35.0,41.0,53.0,51.0,41.0,43.0,20.0,26.0,16.0,12.0,7.0,4.0,1.0,1.0,2.0,13.0,29.0,30.0,18.0,26.0,30.0,27.0,57.0,32.0,42.0,81.0,121.0,158.0,112.0,76.0,56.0,30.0,14.0
205,31281,2,2,31.0,16.0,13.0,5.0,3.0,8.0,66.0,246.0,153.0,90.0,75.0,88.0,87.0,96.0,122.0,120.0,136.0,223.0,202.0,229.0,196.0,128.0,82.0,84.0,37.0,19.0,16.0,6.0,21.0,17.0,46.0,54.0,98.0,79.0,83.0,87.0,90.0,134.0,127.0,124.0,205.0,344.0,304.0,239.0,195.0,136.0,79.0,67.0
206,31282,3,2,15.0,7.0,4.0,1.0,2.0,7.0,65.0,94.0,233.0,41.0,40.0,48.0,49.0,42.0,37.0,29.0,56.0,55.0,62.0,66.0,46.0,31.0,20.0,6.0,13.0,3.0,2.0,1.0,2.0,1.0,24.0,28.0,33.0,22.0,25.0,28.0,41.0,36.0,51.0,46.0,88.0,222.0,169.0,85.0,62.0,60.0,49.0,24.0
207,31283,4,2,5.0,10.0,6.0,3.0,3.0,2.0,33.0,43.0,86.0,82.0,59.0,69.0,91.0,51.0,51.0,61.0,154.0,167.0,113.0,52.0,30.0,37.0,27.0,13.0,8.0,0.0,5.0,1.0,4.0,12.0,39.0,118.0,225.0,118.0,49.0,65.0,54.0,36.0,42.0,63.0,68.0,97.0,85.0,34.0,39.0,32.0,24.0,14.0
208,31284,0,2,3.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,9.0,10.0,13.0,14.0,19.0,33.0,18.0,61.0,115.0,113.0,60.0,33.0,18.0,17.0,8.0,0.0,5.0,0.0,1.0,0.0,0.0,7.0,22.0,156.0,116.0,71.0,14.0,21.0,24.0,6.0,10.0,18.0,22.0,31.0,24.0,11.0,9.0,13.0,8.0,0.0
209,31285,2,2,12.0,3.0,4.0,0.0,2.0,22.0,88.0,102.0,125.0,42.0,50.0,54.0,50.0,30.0,46.0,53.0,55.0,102.0,113.0,109.0,66.0,59.0,44.0,7.0,16.0,6.0,8.0,0.0,0.0,3.0,23.0,40.0,91.0,68.0,35.0,61.0,59.0,49.0,64.0,69.0,127.0,176.0,161.0,90.0,75.0,64.0,51.0,30.0
210,31286,2,0,20.0,13.0,2.0,3.0,2.0,29.0,86.0,179.0,157.0,41.0,52.0,54.0,60.0,39.0,60.0,62.0,75.0,93.0,141.0,123.0,82.0,68.0,33.0,22.0,21.0,7.0,7.0,6.0,0.0,11.0,13.0,49.0,66.0,40.0,39.0,45.0,35.0,69.0,59.0,62.0,79.0,154.0,259.0,142.0,118.0,68.0,62.0,73.0
211,31287,0,2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,8.0,16.0,9.0,29.0,31.0,32.0,29.0,46.0,95.0,83.0,38.0,13.0,19.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,43.0,111.0,49.0,14.0,18.0,36.0,30.0,17.0,21.0,27.0,32.0,8.0,11.0,17.0,8.0,2.0,0.0
212,31288,4,2,9.0,5.0,2.0,2.0,1.0,5.0,16.0,51.0,38.0,50.0,69.0,84.0,121.0,142.0,169.0,178.0,238.0,239.0,147.0,125.0,85.0,51.0,44.0,13.0,5.0,3.0,2.0,2.0,1.0,4.0,38.0,47.0,86.0,100.0,139.0,164.0,152.0,154.0,157.0,145.0,144.0,134.0,144.0,102.0,51.0,58.0,33.0,15.0
213,31289,4,2,16.0,9.0,3.0,1.0,4.0,0.0,24.0,23.0,27.0,44.0,87.0,93.0,97.0,111.0,100.0,114.0,132.0,136.0,165.0,176.0,176.0,92.0,67.0,28.0,10.0,8.0,4.0,2.0,0.0,4.0,29.0,12.0,34.0,70.0,101.0,120.0,138.0,105.0,100.0,152.0,101.0,152.0,195.0,139.0,149.0,62.0,74.0,27.0
214,31290,4,2,2.0,2.0,1.0,0.0,0.0,0.0,2.0,35.0,35.0,48.0,53.0,60.0,90.0,88.0,76.0,82.0,93.0,141.0,104.0,118.0,89.0,64.0,54.0,11.0,7.0,1.0,1.0,0.0,0.0,1.0,7.0,65.0,35.0,52.0,59.0,96.0,128.0,94.0,97.0,105.0,72.0,175.0,158.0,106.0,54.0,74.0,50.0,20.0
215,31291,0,2,7.0,6.0,7.0,10.0,23.0,9.0,27.0,14.0,54.0,43.0,40.0,46.0,63.0,49.0,47.0,66.0,158.0,316.0,111.0,77.0,38.0,26.0,19.0,14.0,3.0,6.0,1.0,1.0,2.0,53.0,86.0,222.0,239.0,82.0,56.0,33.0,71.0,43.0,46.0,61.0,62.0,79.0,68.0,59.0,42.0,13.0,30.0,23.0
216,31292,0,2,2.0,3.0,0.0,0.0,0.0,2.0,2.0,6.0,9.0,9.0,3.0,23.0,35.0,16.0,33.0,47.0,91.0,120.0,70.0,32.0,22.0,13.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,4.0,23.0,64.0,154.0,63.0,23.0,20.0,21.0,23.0,20.0,27.0,12.0,20.0,50.0,17.0,16.0,13.0,14.0,4.0
217,31293,4,2,12.0,3.0,0.0,0.0,0.0,1.0,4.0,11.0,12.0,14.0,18.0,12.0,21.0,18.0,25.0,42.0,51.0,79.0,83.0,63.0,47.0,34.0,32.0,10.0,4.0,4.0,1.0,0.0,0.0,11.0,12.0,77.0,160.0,95.0,39.0,33.0,47.0,35.0,43.0,48.0,63.0,73.0,84.0,75.0,30.0,23.0,9.0,7.0
218,31294,4,2,1.0,1.0,0.0,0.0,0.0,1.0,14.0,35.0,54.0,31.0,16.0,20.0,32.0,21.0,23.0,41.0,106.0,127.0,65.0,34.0,17.0,5.0,11.0,10.0,3.0,3.0,4.0,1.0,0.0,3.0,30.0,87.0,82.0,62.0,28.0,21.0,33.0,44.0,21.0,34.0,55.0,65.0,24.0,38.0,29.0,32.0,26.0,14.0
219,31295,4,2,16.0,11.0,2.0,2.0,0.0,0.0,6.0,16.0,51.0,47.0,19.0,37.0,65.0,61.0,73.0,75.0,76.0,120.0,119.0,97.0,70.0,39.0,29.0,10.0,3.0,4.0,1.0,0.0,0.0,3.0,8.0,62.0,109.0,77.0,62.0,79.0,90.0,72.0,61.0,78.0,82.0,118.0,128.0,86.0,60.0,28.0,18.0,7.0
220,31296,2,2,13.0,12.0,9.0,2.0,15.0,43.0,54.0,119.0,159.0,76.0,55.0,59.0,54.0,75.0,56.0,67.0,62.0,110.0,111.0,102.0,92.0,45.0,44.0,28.0,15.0,4.0,6.0,0.0,1.0,6.0,8.0,25.0,42.0,38.0,19.0,34.0,58.0,57.0,45.0,47.0,62.0,146.0,144.0,131.0,87.0,64.0,48.0,35.0
221,31297,4,1,2.0,2.0,0.0,0.0,2.0,3.0,9.0,35.0,32.0,32.0,18.0,29.0,27.0,30.0,22.0,34.0,34.0,52.0,69.0,56.0,24.0,20.0,26.0,30.0,3.0,2.0,0.0,0.0,1.0,4.0,31.0,23.0,47.0,105.0,13.0,34.0,48.0,43.0,54.0,30.0,51.0,68.0,37.0,28.0,17.0,13.0,12.0,10.0
222,31298,4,2,2.0,2.0,0.0,1.0,3.0,2.0,20.0,53.0,193.0,226.0,70.0,69.0,102.0,71.0,70.0,84.0,110.0,173.0,154.0,69.0,39.0,36.0,21.0,13.0,7.0,2.0,2.0,2.0,0.0,10.0,17.0,159.0,279.0,197.0,77.0,51.0,64.0,86.0,62.0,58.0,70.0,114.0,123.0,68.0,41.0,40.0,40.0,19.0
223,31299,4,2,13.0,1.0,4.0,3.0,0.0,1.0,27.0,58.0,153.0,143.0,52.0,77.0,87.0,63.0,60.0,66.0,69.0,135.0,133.0,73.0,63.0,56.0,34.0,11.0,10.0,4.0,3.0,1.0,0.0,4.0,30.0,55.0,115.0,88.0,58.0,71.0,67.0,62.0,67.0,78.0,97.0,142.0,154.0,106.0,88.0,45.0,41.0,27.0
224,31300,4,1,3.0,0.0,0.0,0.0,0.0,2.0,25.0,15.0,28.0,27.0,33.0,25.0,21.0,15.0,12.0,16.0,29.0,53.0,56.0,36.0,21.0,11.0,6.0,4.0,0.0,0.0,0.0,0.0,12.0,2.0,4.0,34.0,60.0,48.0,15.0,19.0,15.0,36.0,18.0,13.0,34.0,47.0,32.0,24.0,12.0,15.0,18.0,4.0
225,31301,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,20.0,6.0,12.0,8.0,9.0,14.0,12.0,28.0,20.0,17.0,15.0,12.0,2.0,5.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,7.0,12.0,22.0,9.0,8.0,12.0,7.0,8.0,8.0,7.0,12.0,5.0,3.0,10.0,4.0,1.0,5.0
226,31302,2,0,3.0,3.0,0.0,0.0,1.0,19.0,33.0,87.0,80.0,33.0,26.0,35.0,20.0,29.0,18.0,51.0,45.0,54.0,45.0,34.0,35.0,23.0,11.0,1.0,7.0,1.0,0.0,4.0,8.0,4.0,2.0,7.0,8.0,9.0,7.0,17.0,13.0,17.0,11.0,14.0,29.0,35.0,61.0,47.0,33.0,11.0,14.0,6.0
227,31303,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,38.0,30.0,18.0,19.0,39.0,27.0,32.0,24.0,37.0,70.0,62.0,36.0,29.0,25.0,9.0,10.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,9.0,34.0,17.0,26.0,25.0,16.0,16.0,14.0,16.0,20.0,26.0,23.0,14.0,8.0,6.0,4.0,0.0
228,31304,2,2,0.0,1.0,1.0,0.0,0.0,0.0,7.0,28.0,78.0,51.0,19.0,16.0,29.0,17.0,17.0,20.0,25.0,26.0,25.0,15.0,15.0,10.0,6.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,5.0,12.0,10.0,8.0,12.0,6.0,11.0,11.0,9.0,7.0,33.0,41.0,38.0,13.0,13.0,9.0,5.0
229,31305,4,1,1.0,1.0,1.0,0.0,14.0,19.0,18.0,25.0,52.0,20.0,31.0,28.0,20.0,35.0,18.0,32.0,29.0,41.0,36.0,24.0,22.0,25.0,27.0,10.0,6.0,2.0,2.0,1.0,0.0,2.0,20.0,13.0,19.0,27.0,12.0,31.0,31.0,29.0,14.0,22.0,35.0,54.0,40.0,37.0,32.0,19.0,18.0,18.0
230,31306,2,0,1.0,0.0,1.0,1.0,1.0,16.0,41.0,99.0,109.0,30.0,15.0,28.0,35.0,15.0,12.0,33.0,23.0,20.0,32.0,24.0,12.0,4.0,4.0,3.0,7.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,5.0,2.0,4.0,8.0,13.0,21.0,16.0,25.0,31.0,27.0,20.0,13.0,7.0
231,31307,4,1,1.0,0.0,1.0,0.0,2.0,10.0,39.0,34.0,50.0,45.0,64.0,45.0,54.0,29.0,30.0,28.0,31.0,39.0,51.0,25.0,20.0,13.0,16.0,3.0,4.0,3.0,1.0,0.0,1.0,0.0,28.0,9.0,31.0,32.0,34.0,18.0,21.0,33.0,15.0,25.0,20.0,21.0,31.0,32.0,27.0,22.0,13.0,5.0
232,31308,2,1,6.0,0.0,0.0,0.0,0.0,10.0,4.0,14.0,37.0,18.0,19.0,16.0,15.0,11.0,10.0,14.0,35.0,29.0,32.0,16.0,14.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,14.0,8.0,8.0,8.0,10.0,11.0,13.0,14.0,19.0,23.0,40.0,19.0,8.0,5.0,4.0,0.0
233,31309,2,0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,16.0,20.0,1.0,3.0,3.0,6.0,3.0,3.0,10.0,9.0,10.0,10.0,15.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,2.0,6.0,5.0,2.0,2.0,6.0,8.0,9.0,12.0,26.0,15.0,3.0,1.0,5.0,0.0
234,31310,2,0,1.0,1.0,0.0,0.0,0.0,4.0,8.0,42.0,82.0,58.0,27.0,22.0,26.0,17.0,15.0,11.0,33.0,14.0,30.0,12.0,13.0,16.0,12.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,12.0,14.0,20.0,8.0,15.0,18.0,10.0,15.0,12.0,13.0,26.0,33.0,30.0,32.0,15.0,11.0,7.0
235,31312,4,2,5.0,3.0,1.0,0.0,1.0,13.0,28.0,25.0,55.0,35.0,21.0,40.0,29.0,29.0,46.0,36.0,45.0,76.0,80.0,56.0,31.0,45.0,34.0,13.0,9.0,1.0,2.0,4.0,1.0,0.0,0.0,7.0,21.0,31.0,30.0,47.0,49.0,46.0,57.0,57.0,62.0,118.0,93.0,59.0,30.0,26.0,12.0,6.0
236,31313,2,0,1.0,0.0,0.0,0.0,4.0,2.0,17.0,19.0,15.0,11.0,14.0,14.0,10.0,11.0,12.0,11.0,14.0,17.0,19.0,17.0,8.0,5.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,12.0,12.0,7.0,7.0,8.0,10.0,9.0,4.0,14.0,15.0,24.0,24.0,13.0,5.0,4.0,2.0
237,31314,4,1,3.0,1.0,1.0,0.0,1.0,4.0,8.0,49.0,38.0,35.0,28.0,28.0,46.0,31.0,36.0,34.0,69.0,92.0,70.0,63.0,34.0,6.0,5.0,7.0,4.0,0.0,0.0,0.0,0.0,112.0,14.0,93.0,103.0,111.0,47.0,61.0,57.0,47.0,48.0,63.0,53.0,109.0,84.0,54.0,31.0,9.0,6.0,1.0
238,31315,2,0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,30.0,20.0,10.0,13.0,7.0,5.0,6.0,5.0,7.0,4.0,10.0,10.0,3.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,5.0,4.0,5.0,5.0,2.0,6.0,5.0,16.0,22.0,28.0,17.0,13.0,16.0,3.0,1.0
239,31316,2,1,1.0,1.0,0.0,0.0,0.0,0.0,4.0,37.0,6.0,5.0,3.0,9.0,8.0,5.0,2.0,8.0,14.0,14.0,19.0,10.0,3.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,2.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,7.0,2.0,4.0,2.0,0.0
240,31317,4,1,1.0,1.0,0.0,0.0,0.0,1.0,4.0,15.0,25.0,6.0,5.0,7.0,5.0,9.0,15.0,7.0,19.0,16.0,15.0,26.0,10.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,10.0,4.0,5.0,8.0,10.0,9.0,5.0,8.0,9.0,10.0,16.0,12.0,6.0,2.0,1.0,0.0
241,31318,2,1,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,30.0,23.0,14.0,11.0,12.0,13.0,5.0,5.0,11.0,13.0,14.0,6.0,14.0,7.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,10.0,10.0,15.0,15.0,19.0,8.0,15.0,29.0,22.0,17.0,10.0,7.0,2.0,2.0,1.0
242,31319,4,1,0.0,1.0,0.0,1.0,0.0,0.0,2.0,7.0,15.0,12.0,18.0,9.0,19.0,10.0,12.0,10.0,15.0,14.0,28.0,33.0,12.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,7.0,4.0,6.0,7.0,1.0,6.0,6.0,6.0,5.0,11.0,10.0,7.0,4.0,0.0,0.0
243,31320,4,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,15.0,8.0,6.0,7.0,1.0,7.0,4.0,7.0,10.0,12.0,4.0,7.0,6.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,8.0,4.0,7.0,3.0,10.0,5.0,12.0,2.0,5.0,23.0,9.0,4.0,7.0,4.0,4.0
244,31321,4,2,7.0,2.0,5.0,1.0,1.0,1.0,4.0,8.0,25.0,35.0,48.0,38.0,81.0,81.0,80.0,102.0,162.0,187.0,103.0,74.0,83.0,52.0,47.0,18.0,10.0,8.0,0.0,2.0,0.0,3.0,10.0,23.0,121.0,111.0,73.0,73.0,83.0,66.0,80.0,82.0,105.0,132.0,108.0,76.0,50.0,59.0,46.0,19.0
245,31400,2,2,5.0,8.0,2.0,4.0,3.0,44.0,54.0,118.0,95.0,68.0,28.0,29.0,44.0,45.0,31.0,62.0,47.0,59.0,117.0,81.0,64.0,38.0,35.0,18.0,13.0,11.0,6.0,6.0,0.0,7.0,10.0,15.0,38.0,29.0,34.0,27.0,27.0,32.0,29.0,62.0,53.0,108.0,120.0,113.0,59.0,46.0,41.0,34.0
246,31401,2,2,10.0,7.0,4.0,1.0,4.0,31.0,89.0,136.0,91.0,40.0,33.0,44.0,39.0,44.0,38.0,50.0,54.0,72.0,61.0,65.0,50.0,53.0,40.0,23.0,22.0,18.0,7.0,2.0,1.0,1.0,4.0,11.0,21.0,11.0,23.0,27.0,33.0,30.0,28.0,55.0,55.0,98.0,126.0,93.0,84.0,54.0,51.0,36.0
247,31402,2,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0,27.0,15.0,7.0,18.0,14.0,5.0,8.0,16.0,8.0,15.0,5.0,12.0,6.0,7.0,3.0,0.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,5.0,1.0,9.0,6.0,8.0,4.0,5.0,17.0,10.0,12.0,11.0,12.0,15.0,6.0,14.0,5.0
248,31403,2,0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,20.0,14.0,13.0,9.0,6.0,11.0,4.0,8.0,12.0,10.0,12.0,11.0,6.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,7.0,2.0,7.0,8.0,7.0,4.0,7.0,3.0,11.0,35.0,18.0,17.0,5.0,5.0,5.0,1.0
249,31404,2,0,6.0,1.0,0.0,1.0,11.0,10.0,26.0,111.0,104.0,29.0,29.0,32.0,23.0,20.0,23.0,17.0,12.0,30.0,38.0,31.0,24.0,21.0,19.0,2.0,11.0,4.0,4.0,0.0,0.0,1.0,5.0,20.0,22.0,15.0,12.0,13.0,19.0,16.0,16.0,22.0,20.0,64.0,94.0,60.0,35.0,28.0,8.0,11.0
250,31405,3,0,2.0,0.0,0.0,0.0,0.0,0.0,32.0,26.0,79.0,36.0,12.0,4.0,6.0,6.0,7.0,10.0,8.0,12.0,16.0,6.0,3.0,7.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,4.0,3.0,19.0,12.0,5.0,5.0,12.0,20.0,41.0,33.0,16.0,11.0,11.0,4.0
251,31406,2,0,2.0,1.0,1.0,0.0,0.0,1.0,23.0,45.0,111.0,50.0,42.0,18.0,40.0,20.0,32.0,20.0,14.0,15.0,21.0,17.0,15.0,35.0,8.0,7.0,20.0,9.0,1.0,1.0,1.0,0.0,1.0,5.0,4.0,4.0,9.0,19.0,21.0,17.0,17.0,17.0,19.0,37.0,72.0,48.0,41.0,48.0,21.0,20.0
252,31407,2,1,3.0,0.0,0.0,0.0,0.0,11.0,9.0,20.0,40.0,15.0,11.0,20.0,10.0,20.0,16.0,17.0,27.0,34.0,21.0,26.0,17.0,5.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,7.0,17.0,9.0,4.0,6.0,10.0,8.0,10.0,14.0,8.0,24.0,28.0,21.0,10.0,12.0,3.0,1.0
253,31408,0,2,3.0,1.0,0.0,0.0,0.0,24.0,3.0,9.0,38.0,25.0,9.0,9.0,19.0,13.0,8.0,13.0,29.0,69.0,73.0,41.0,22.0,17.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,48.0,68.0,24.0,3.0,8.0,8.0,4.0,3.0,8.0,6.0,5.0,14.0,13.0,4.0,8.0,4.0,0.0
254,31411,4,1,3.0,3.0,0.0,0.0,0.0,3.0,5.0,14.0,21.0,4.0,6.0,7.0,6.0,8.0,8.0,7.0,8.0,16.0,6.0,8.0,6.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,5.0,22.0,3.0,5.0,4.0,7.0,5.0,3.0,5.0,7.0,2.0,10.0,8.0,2.0,3.0,2.0,1.0
255,31412,2,0,2.0,0.0,0.0,0.0,0.0,3.0,15.0,20.0,10.0,4.0,5.0,3.0,1.0,1.0,3.0,10.0,4.0,4.0,5.0,5.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,12.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,2.0,6.0,12.0,25.0,22.0,17.0,17.0,9.0,2.0,4.0
256,31413,2,0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,22.0,15.0,6.0,4.0,3.0,5.0,2.0,1.0,6.0,12.0,11.0,10.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,3.0,4.0,9.0,2.0,2.0,4.0,4.0,3.0,4.0,6.0,21.0,10.0,20.0,2.0,2.0,0.0,1.0
257,31414,2,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,11.0,11.0,11.0,3.0,4.0,5.0,9.0,7.0,9.0,3.0,5.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,2.0,1.0,5.0,2.0,3.0,3.0,16.0,6.0,7.0,1.0,4.0,3.0
258,31415,2,1,0.0,1.0,0.0,0.0,1.0,1.0,3.0,9.0,15.0,9.0,12.0,8.0,8.0,7.0,1.0,4.0,1.0,4.0,10.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,1.0,0.0,3.0,4.0,4.0,6.0,6.0,1.0,4.0,12.0,5.0,3.0,3.0,2.0,1.0
259,31500,2,2,2.0,1.0,1.0,0.0,0.0,6.0,35.0,98.0,91.0,45.0,16.0,22.0,20.0,15.0,13.0,12.0,28.0,41.0,23.0,17.0,18.0,4.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,3.0,3.0,34.0,9.0,7.0,12.0,10.0,21.0,24.0,36.0,40.0,78.0,78.0,42.0,31.0,17.0,14.0,3.0
260,31501,2,0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,28.0,40.0,12.0,7.0,13.0,3.0,6.0,4.0,6.0,8.0,14.0,15.0,9.0,11.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,2.0,6.0,6.0,12.0,8.0,4.0,8.0,4.0,25.0,11.0,18.0,11.0,7.0,4.0,1.0
261,31502,4,2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,51.0,44.0,7.0,11.0,19.0,13.0,11.0,16.0,13.0,47.0,29.0,22.0,8.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,53.0,30.0,12.0,6.0,8.0,8.0,4.0,10.0,9.0,41.0,33.0,25.0,13.0,1.0,2.0,0.0
262,31503,2,2,15.0,5.0,8.0,5.0,6.0,15.0,89.0,157.0,113.0,79.0,67.0,52.0,56.0,57.0,53.0,39.0,69.0,102.0,77.0,71.0,45.0,42.0,31.0,21.0,18.0,18.0,8.0,4.0,0.0,0.0,12.0,14.0,47.0,33.0,36.0,40.0,44.0,45.0,56.0,57.0,88.0,150.0,127.0,151.0,106.0,75.0,47.0,38.0
263,31504,3,0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,17.0,81.0,29.0,10.0,10.0,7.0,14.0,11.0,9.0,18.0,16.0,18.0,8.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,1.0,16.0,9.0,5.0,20.0,7.0,9.0,20.0,41.0,40.0,26.0,9.0,1.0,1.0,1.0
264,31505,2,2,3.0,1.0,0.0,2.0,8.0,32.0,56.0,68.0,127.0,91.0,42.0,39.0,42.0,50.0,55.0,38.0,70.0,78.0,77.0,70.0,37.0,30.0,7.0,9.0,12.0,15.0,4.0,11.0,2.0,3.0,19.0,46.0,44.0,40.0,24.0,31.0,34.0,32.0,40.0,44.0,61.0,105.0,116.0,88.0,80.0,63.0,41.0,35.0
265,31506,2,0,22.0,8.0,8.0,12.0,0.0,28.0,37.0,132.0,136.0,33.0,64.0,57.0,62.0,55.0,62.0,50.0,63.0,84.0,93.0,64.0,63.0,35.0,47.0,31.0,23.0,8.0,13.0,6.0,4.0,0.0,22.0,12.0,23.0,26.0,36.0,47.0,59.0,61.0,58.0,66.0,118.0,163.0,185.0,107.0,75.0,70.0,76.0,49.0
266,31507,4,2,1.0,0.0,0.0,1.0,3.0,1.0,3.0,33.0,27.0,14.0,5.0,16.0,9.0,14.0,15.0,48.0,48.0,35.0,25.0,19.0,16.0,7.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,67.0,52.0,10.0,15.0,12.0,4.0,10.0,8.0,9.0,12.0,8.0,11.0,22.0,5.0,5.0,5.0,0.0,1.0
267,31508,2,0,0.0,1.0,1.0,2.0,1.0,5.0,20.0,29.0,63.0,48.0,44.0,31.0,20.0,20.0,22.0,22.0,22.0,19.0,15.0,21.0,11.0,5.0,7.0,2.0,8.0,7.0,4.0,4.0,0.0,1.0,11.0,6.0,20.0,12.0,16.0,7.0,13.0,21.0,11.0,11.0,20.0,54.0,52.0,57.0,35.0,32.0,26.0,22.0
268,31509,2,0,6.0,3.0,2.0,7.0,1.0,25.0,96.0,107.0,117.0,57.0,34.0,32.0,35.0,39.0,43.0,46.0,38.0,56.0,64.0,67.0,42.0,33.0,25.0,19.0,16.0,10.0,9.0,4.0,0.0,0.0,14.0,32.0,44.0,18.0,17.0,32.0,54.0,41.0,46.0,48.0,54.0,91.0,158.0,130.0,85.0,72.0,44.0,25.0
269,31510,2,0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,18.0,19.0,10.0,13.0,6.0,3.0,2.0,2.0,8.0,10.0,9.0,5.0,4.0,7.0,1.0,0.0,0.0,6.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,0.0,6.0,7.0,8.0,5.0,10.0,17.0,9.0,5.0,2.0,3.0,6.0
270,31511,3,0,0.0,0.0,0.0,0.0,2.0,6.0,26.0,42.0,85.0,37.0,18.0,15.0,5.0,11.0,4.0,14.0,11.0,12.0,14.0,3.0,9.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,7.0,6.0,11.0,7.0,12.0,3.0,9.0,18.0,36.0,50.0,46.0,19.0,13.0,8.0,2.0
271,31512,3,2,5.0,1.0,0.0,0.0,0.0,4.0,30.0,86.0,141.0,42.0,26.0,16.0,23.0,28.0,14.0,21.0,20.0,26.0,27.0,29.0,12.0,10.0,9.0,2.0,5.0,5.0,4.0,1.0,1.0,0.0,5.0,7.0,4.0,9.0,6.0,13.0,14.0,20.0,20.0,18.0,40.0,80.0,78.0,58.0,26.0,29.0,22.0,15.0
